Delivery_person_Age,Delivery_person_Ratings,distance,Time_taken_min
28,4.7,12.418575637818304,16
20,4.9,9.348325936764756,19
29,4.6,17.097896810815786,34
34,4.9,3.1053555451187216,21
30,4.7,19.65937352744409,17
21,4.1,12.58026782240096,44
21,5.0,12.161615481620156,38
30,4.8,20.181172140809643,30
33,4.7,17.097972861361782,30
25,4.9,12.464367397048813,20
38,4.4,9.219708856173831,31
23,4.5,9.362979595288152,22
29,4.7,6.058848944529893,24
31,4.6,11.917779612814194,16
27,4.8,3.058968615636912,19
34,4.9,12.099354574707204,33
22,5.0,9.348109676504196,21
26,4.6,7.772038818805788,25
24,4.8,6.050486021641284,21
20,4.9,9.327055824817068,17
33,4.1,10.88065184853536,49
28,4.9,7.448627554424468,18
27,5.0,20.88733123478813,23
35,4.6,8.938177476638094,16
50,6.0,17.098467518756365,35
28,4.6,5163.896155749033,23
21,4.2,3.073782598017484,22
39,4.7,12.419709768770996,49
25,4.6,3.0605577730406264,11
35,4.3,1.5295062057769913,32
21,4.8,3.040537241644738,17
25,4.9,4.656811824870968,31
39,4.8,7.762556904358387,31
29,4.8,12.421407858788074,15
34,4.7,17.07679057474322,40
20,4.9,9.122105539589876,24
33,4.8,6.290134677634678,32
34,4.2,6.290134677634678,37
26,4.3,9.220209378255118,48
21,4.7,10.865065738215876,22
27,4.8,13.989147573067978,36
31,4.8,9.348431884826692,25
27,4.6,6.049956259947208,15
21,4.7,13.98951205355842,15
34,4.2,11.919595217847732,49
29,4.8,9.435201537430713,28
22,4.2,3.145067434621583,29
20,4.7,13.829314445199008,29
26,4.5,6.0376146870844325,46
36,4.3,19.62843373220943,36
27,4.7,10.586484616278236,12
22,4.1,8.987828354730018,33
32,4.1,13.98958472463614,45
27,4.8,6.209141643212615,13
37,4.6,13.989849710372209,28
25,4.6,17.07644834661671,27
28,4.9,20.44292976252901,20
32,4.3,10.880364286277024,39
27,4.7,6.146746629962324,29
29,4.6,8.93788015582957,16
33,4.9,11.00773476374462,40
38,4.4,10.86487049885657,33
22,4.7,12.419803337139792,35
33,4.8,7.682703792667152,17
26,4.5,4.406348380307673,20
35,4.6,13.682044526080338,45
24,4.8,7.772241951547877,23
29,4.9,20.206260324074503,17
27,4.7,1.492345279281079,10
24,4.7,14.021750803377737,32
35,4.2,4.54423097525285,33
24,4.5,6.290134677634678,28
22,4.9,7.772038818805788,12
24,4.7,7.790314135591803,24
31,4.7,9.435201537430713,16
39,4.5,7.761199672759796,30
35,4.9,20.20704994057408,47
29,4.6,17548.665205431476,17
35,3.5,11.904865487130731,31
36,4.2,19.65937352744409,42
39,4.6,6.210946741811576,25
29,4.9,13.681590426854688,26
25,4.2,6.037544630194731,44
39,4.8,9.1751272916389,17
21,4.8,9.313528459379995,12
27,4.5,8.988071540167576,18
23,4.8,7.790158927085036,13
37,4.8,17.073957291397175,42
29,4.7,3.10480375328542,28
22,2.5,10.564540523828766,35
29,4.6,20.20525323529313,45
30,4.9,5.960345509793814,15
29,4.6,3.1046320933509697,38
22,4.6,1.509575604266107,15
24,4.8,12.43491429512059,14
36,4.9,7.600983953739471,28
20,4.9,13.73627013435616,20
22,4.9,7.762499175710427,19
35,4.5,20.85159874013553,21
28,4.8,7.684129284114851,28
28,4.7,3.1089700084220624,18
29,4.2,3.025144329113472,33
36,4.4,6.209485128886022,37
26,5.0,7.660520124204573,26
27,4.7,20.20634489518972,18
35,4.5,10.724430107278732,34
21,4.6,6.208803959900656,13
31,3.6,17.098467518756365,33
39,4.5,3.1089883297664818,29
38,4.7,6.175848827389753,22
24,4.9,10.90628903651009,26
29,4.9,9.192571532077354,15
20,4.7,6.146683594472918,10
20,4.1,10.427668815940937,39
23,4.9,13.58306867027573,17
26,4.3,3.1214062495328907,17
20,4.3,9.314965469326962,17
28,5.0,7.761726486394692,17
29,4.6,2.979626144829874,14
22,3.2,11.983624793092554,41
23,5.0,7.862668167410368,21
37,4.7,20.44292976252901,49
28,4.1,4.657153007153035,40
37,4.6,9.326113870790188,29
34,4.7,3.020282705089033,24
21,4.5,4.5607340557693,17
33,5.0,1.489792976782923,27
27,4.6,14.021816217040834,21
26,4.5,10.586824027282663,20
31,4.7,19.36427479298626,27
24,4.6,9.157702644260812,19
20,4.9,4.5608906580201936,18
38,4.7,12.291841945089626,45
20,4.9,17.07478648593785,31
23,4.5,6.049968949183629,22
25,5.0,6.147076220357757,20
37,4.7,17.137660049153638,21
39,4.6,6.210618323093113,23
25,4.6,12.29356968829498,25
37,4.6,13.989695713800042,27
29,4.6,13.829131656291406,44
21,4.8,2239.6066383100933,23
32,4.3,13.582342704259936,39
22,4.2,13.392708074822767,39
33,4.6,19.83881806119574,19
32,4.3,12.58026782240096,38
28,4.8,6.209259882042439,27
39,5.0,11.00773476374462,46
31,4.6,7.546800541055667,21
25,4.3,19.65882871745452,35
21,4.8,1.5203682291089562,16
31,4.8,13.990192142065474,42
30,4.6,5896.006237482067,42
29,4.6,6.081535937183601,16
29,4.5,17.098196997717192,14
34,5.0,16.635770753608117,42
32,4.4,6.040113680144417,36
24,4.8,9.074573554009332,24
36,4.7,5.960345509793814,36
39,4.7,12.351181659045928,37
22,4.9,9.348356419300965,15
26,4.6,1.5545063790422489,17
39,4.1,10.905993510336524,37
28,4.9,10.90641450035058,23
21,4.8,1.5293087736828397,17
27,4.8,12.435183278612342,36
22,4.9,7.60099056137637,10
32,4.9,6.081595038517454,23
38,3.9,10.56440561516272,42
31,4.7,4.395530071409432,21
36,3.5,12.58026782240096,34
28,4.9,17.138041435509773,12
21,4.6,13.406355455305173,23
33,4.0,3.0528213653154195,31
38,3.6,12.43553817483714,31
30,4.9,10.75716827731576,39
36,4.1,13.40647396886028,43
20,4.0,17.098804215243057,44
35,4.4,9.074647672837386,28
37,4.1,4.674393132741266,35
38,4.8,4.657195393807256,28
25,4.7,4.717601092054723,29
21,4.8,12.161512247541806,29
26,4.9,5.958963420480979,26
35,4.8,3.105095437473068,24
23,4.7,14.022253080995734,34
27,4.8,4.657952854119634,25
26,4.5,8.94016771984085,20
28,4.9,14.02184017066128,15
23,5.0,16.852444613264723,34
38,4.9,3.10907341094769,29
26,4.8,11.00773476374462,19
37,4.8,16.826241648658563,36
20,4.7,13.622085234490497,19
27,4.8,3.1054927165608044,15
36,4.6,17.29786575291325,40
24,4.6,10.868693504672912,38
33,4.9,4.395281348843725,30
33,4.7,4.6565575795105785,17
28,4.7,3.0201424289664303,18
34,4.6,1.5525809531930488,25
36,4.8,7.490185430661139,22
21,4.8,16.388699354722633,42
32,4.8,10.906036622245397,40
31,4.9,12.58026782240096,28
21,4.9,3.109125335839928,16
23,4.4,16.820660300217366,36
31,4.6,20.20779793335838,27
35,4.0,8.929086888936338,24
34,4.9,9.121049806498055,29
37,4.9,1.509479521226578,10
25,5.0,10.865776701899591,21
26,4.9,6.208803959900656,23
37,4.9,19.68830862050937,18
23,5.0,19.658727827948344,13
22,4.6,3.116121839413346,16
34,3.7,10.866360907886213,34
36,4.8,9.220147515420278,27
39,4.6,12.11693902359298,26
29,4.6,3.0249845915967644,24
33,4.6,17.097972861361782,42
20,4.7,9.176379825814594,12
29,4.6,4.717601092054723,21
38,4.9,1.509446658639814,23
20,4.7,1.5525876685605666,10
20,4.0,1.512597611206686,32
33,4.7,4.5607340557693,30
39,4.1,14.02226886018208,42
34,4.4,9.435201537430713,33
39,4.2,1.465205001898216,25
34,4.7,3.1162127416120886,24
36,4.7,16.601046189402922,38
25,4.8,17.166085007858385,44
30,4.9,12.41898167230392,40
25,4.6,16.38598063528595,28
33,5.0,13.405971717381837,17
26,4.6,10.70562290349702,20
30,4.2,20.182482607604825,35
32,4.5,13.830053479838757,19
28,4.6,12.418575637818304,16
23,5.0,7.790944138439638,24
25,4.6,4.561269432005657,18
35,4.9,4.561113588992392,27
32,4.8,16.6368750388607,25
35,4.8,13.97303705667121,40
35,4.1,16.72076404537056,38
29,4.9,5.95901907216883,10
22,4.9,7.772429015118305,23
22,4.2,4.657153007153035,26
23,4.8,14.15280068944862,24
29,4.6,13.973142050149471,29
25,4.7,4.717601092054723,14
37,4.5,3.0250598092769923,24
20,4.8,3.1052688831334736,21
30,4.4,12.46388811675802,33
28,4.9,4.5442645096317325,27
36,4.6,10.641057010178104,19
29,4.6,3.0188764660304765,23
32,5.0,9.054052950169236,18
35,4.5,7.772096240718677,15
33,4.9,20.177742451193726,47
29,4.6,9.193373039577615,34
27,4.1,6.210618323093113,49
29,4.6,6.217932880263854,11
26,4.6,8.938097379310701,13
25,4.7,13.989849710372209,33
36,4.8,6.209485128886022,21
31,4.8,14.022298282478662,39
25,5.0,5.874816158028355,13
34,4.6,7.7617353876913695,17
24,4.3,3.108902629159079,22
38,4.9,3.025153366886616,38
21,4.7,1.50946039783608,18
24,4.5,9.12104492162899,26
23,4.8,3.0643351463854707,11
32,4.6,8.987828354730018,22
23,4.9,10.255054073729166,28
36,4.1,12.209798594600151,39
39,4.2,17.09765154986503,33
26,4.6,3.145067434621583,30
30,4.1,4.5279152781492735,31
34,4.6,12.20988938248342,49
37,4.9,3.104402431477633,12
30,4.5,1.552692945660692,29
34,5.0,20.18093693173945,45
39,4.0,1.509438315599533,31
35,5.0,13.40365433387026,27
36,4.2,7.762461854550139,35
24,4.8,12.58026782240096,23
35,4.4,8.95282274667059,37
31,4.6,7.562921044749852,25
27,4.6,7.763607607839583,19
32,5.0,6.210141144622192,27
27,4.7,13.429027601857683,12
38,4.7,6.210168035776879,29
35,4.3,10.429850454296858,37
23,4.7,6.210589610313767,19
33,4.3,1.5204709334102882,25
24,4.7,5.968901918017364,19
39,4.8,2.9794951426842973,19
39,5.0,6.037445236368049,29
37,4.5,5.958963420480979,17
24,4.5,7.762510040102086,29
28,5.0,3.0737721530635134,15
32,5.0,6.217735074215029,31
29,4.8,17.29786575291325,19
28,4.6,3.040649953439087,17
37,4.7,3.1053645449071565,20
21,4.9,13.894095776998826,47
36,4.4,14.021726512882225,49
26,4.5,16.63687991359285,24
30,4.9,13.611171805239522,39
22,4.6,9.326577421221462,28
30,5.0,20.17641424368773,28
24,4.5,6.08138911667686,24
35,4.6,10.711185800959706,45
37,4.9,6.218030984114909,31
32,4.6,7.562267471532915,30
27,4.6,6.120941769502634,13
34,4.7,9.088078142012026,11
22,4.7,13.972191759502778,15
23,4.8,6.290134677634678,23
22,4.8,20.20690146551381,15
28,4.8,16.997489196413778,27
25,4.7,1.489845233310774,11
30,4.8,10.757554773158116,47
30,4.4,16.648664613482133,34
36,4.7,3.1161470193377827,21
20,4.9,12.58026782240096,17
25,4.9,7.648690101362567,19
24,4.7,6.0500849919957504,15
33,5.0,13.612447554496717,22
36,5.0,10.4858695973955,47
37,5.0,13.766192440642286,49
31,4.9,9.348052751111045,38
21,4.6,10.756415548797492,33
32,4.6,4.674151774555243,27
25,4.4,12.098699936279209,39
30,4.9,10.587773645835735,34
24,4.3,10.756185975480696,33
35,4.7,10.64218546208282,37
20,4.7,13.830709083522098,17
33,3.6,12.58026782240096,31
35,4.3,9.34843343001985,27
26,4.4,1.5147453171158405,27
24,5.0,9.3268725291157,17
31,4.5,17.13793593144362,16
23,4.9,19.673782443832884,22
26,4.2,13.681416111912451,31
28,4.7,20.205786629218224,18
25,4.5,1.5725337292863206,15
39,4.7,3.145067434621583,25
38,4.6,9.05609596246182,33
33,4.9,1.5581369822074376,28
24,4.1,20.85227088046199,39
28,4.9,10.724750462254962,27
25,4.7,4.5607340557693,18
36,4.1,10.704161271431294,32
23,5.0,16.3849009334588,30
38,4.8,7.862668167410368,22
34,4.2,3.073397297635909,25
31,5.0,9.435201537430713,35
34,4.5,16.852834881459735,25
37,4.8,7.683765443179538,18
28,4.9,20.44292976252901,27
26,4.7,7.68415541716563,16
39,5.0,3.0642100281010207,42
36,4.0,8.938685874464054,41
26,4.6,10.86813091566954,21
36,4.7,20.206420943723945,21
20,4.8,16.600954249350806,35
24,5.0,14.04537304842973,18
33,4.9,9.177484636525882,29
34,4.5,9.055898607911567,23
24,4.9,6.037544630194731,31
35,4.6,4.469351491410609,22
37,4.7,4.717601092054723,36
30,4.3,4.674173521866497,29
22,4.9,12.293290453034048,34
33,4.6,7.772429015118305,28
36,4.8,10.867352908691045,42
39,4.7,6.081190891367921,25
26,4.9,1.498142588598348,22
31,4.7,1.5525398251391471,19
30,4.5,20.831154126510462,33
29,4.6,20.44292976252901,49
36,4.7,10.642019064199648,45
25,4.9,10.756165907453376,18
29,4.6,16422.607369827292,34
38,4.6,4.717601092054723,30
39,4.9,4.589124571257417,29
35,4.9,1.558139811318172,17
21,4.5,12.098714903153878,21
39,4.8,7.631222020276632,22
33,5.0,20.5063430012194,20
37,4.6,1.5130734557289574,29
22,4.5,5.860369574648301,21
37,4.6,6.147038743531219,27
33,4.6,12.07361637138158,19
32,4.3,7.790424984867233,25
24,4.8,9.157727437937345,21
36,5.0,7.802453018269191,19
38,4.7,6.218305855613888,26
22,4.9,10.42814859368776,19
39,4.9,10.587819003215166,22
22,4.8,19.88701283582719,46
32,4.3,13.829677632106632,44
30,4.3,1.4901739564931824,34
27,4.2,13.830084721845129,38
26,4.9,9.34820626736082,10
22,4.7,13.968990746014814,25
20,4.7,5.9529425379151055,20
37,4.4,7.66020577723812,35
22,4.7,4.561112369848115,26
20,4.7,4.657999585570764,12
22,4.5,4.610285665960272,27
22,4.8,1.4898285870173964,19
24,3.4,13.988777563349055,38
28,4.6,4.610621612645362,10
34,4.7,17.13740770037243,41
37,4.8,20.85159874013553,28
38,4.5,1.558114851290099,26
20,4.8,3.1050915227009077,16
23,4.8,10.724145471030434,28
33,4.8,1.5525629397905474,15
27,4.8,5.958965689666703,18
23,4.8,12.4206925399653,22
25,4.7,19.91468696554527,13
29,4.6,1.5581322655562495,15
32,4.6,5.86017042391043,28
38,4.3,7.441086731738456,34
22,4.6,16.3815985933698,27
25,4.9,7.762394296686446,10
35,4.6,16.600966466271768,18
23,4.9,3.020360060848501,11
35,4.7,14.15280068944862,44
32,4.8,1.489829154062601,13
25,4.2,10.880935438433784,44
22,4.9,20.069389638817952,19
38,4.8,16.60127679034639,20
36,4.7,4.54032123637833,33
38,4.6,13.989146264476776,43
29,4.6,3.1162419915689035,17
33,4.6,7.761422437275434,25
24,5.0,19.395149836984093,26
25,4.8,4.537922749288608,13
23,4.5,6.181400210651418,22
29,4.7,1.552587981794941,19
36,4.3,20.183481365845644,44
31,4.6,9.12149906766255,24
35,4.5,19.3952622299856,36
38,5.0,13.612447554496717,26
38,5.0,20.182068898087945,26
37,4.0,9.2203168221807,29
39,5.0,4.469620875558469,32
23,4.7,3.0201207270533965,16
20,4.6,3.0882880256844563,17
21,4.6,7.790156595702905,20
21,4.4,20.18118687522162,32
30,4.0,1.5324173514300854,31
37,4.3,17.29786575291325,40
24,4.4,4.663344843093999,32
29,4.6,13.40365433387026,25
35,4.5,4.663600819587713,27
27,4.6,10.641925519430906,28
26,4.8,20.44292976252901,29
34,4.3,9.313528459379995,24
22,4.8,4.544267482983502,28
23,4.8,5.958756242189132,28
31,4.7,13.766855008587,22
37,4.4,13.610824622426309,40
34,3.9,13.971968544834713,31
28,4.6,13.78760310695544,35
28,4.9,6.2321937230153095,26
26,4.7,3.058924545938431,11
28,4.6,1.5125654463649516,20
31,4.7,20.44292976252901,29
37,5.0,6.081596950436747,28
21,4.9,3.145067434621583,11
28,4.9,9.193469879776083,12
29,4.7,6.24248318071937,26
20,4.5,12.294124530423831,38
33,5.0,10.602467987619454,31
33,4.6,4.395412768889883,22
20,5.0,6.218076509101378,24
35,5.0,4.596336792439127,29
39,4.0,10.590448391072377,45
34,4.7,12.463883024166927,29
31,4.7,9.315632087047462,17
34,4.4,4.528570754218039,36
26,4.9,20.206420943723945,13
29,4.0,10.906042243292454,39
33,4.5,16.476559473751028,30
34,4.6,7.546680469081777,27
20,4.9,9.121421674136268,22
36,4.2,16.8478956316427,36
36,4.8,1.5581339814973647,23
38,5.0,20.069492072746456,41
35,4.7,9.087972744660556,30
36,4.5,12.293787312037066,26
33,4.8,16.39381188080044,30
20,4.5,12.161642370388376,22
39,4.5,16.849904095492146,20
23,4.6,20.20690146551381,23
29,4.6,5.874816158028355,21
22,4.9,1.5725337292863206,15
33,4.2,19.361976407426454,43
33,4.1,13.73627013435616,32
26,4.6,5176.158407946109,27
33,4.6,7.862668167410368,25
39,4.6,1.5124736191444423,21
39,4.7,16.849939918016943,20
26,4.7,17.07649249561196,13
32,4.9,19.688553005364827,42
22,4.7,3.0249845915967644,11
23,4.5,20.44292976252901,25
35,4.8,9.122016850833283,36
25,4.8,7.646049300624619,18
35,4.7,6.232373004508207,34
20,4.7,1.509384493145742,14
33,5.0,19.471572069892005,26
23,4.6,17.097972349714478,37
29,4.6,6.037440799485034,31
30,4.8,19.36338289365777,39
23,4.7,1.529825358632522,13
36,4.9,6.037193175495113,48
39,4.6,7.761780026109035,25
31,4.6,5667.261257985415,29
28,5.0,16.6002724188565,33
33,4.7,13.68216458927001,36
25,4.7,11.00773476374462,18
36,4.1,2.9797958851313022,34
22,4.7,3.025656084205808,17
22,4.5,6.146967151934406,27
26,4.6,13.405500819757052,19
37,4.1,3.0737721530635134,36
35,5.0,7.601066543768449,18
26,4.3,1.488340940946108,20
34,4.7,17.29786575291325,42
26,5.0,19.760063712199027,31
27,4.7,19.76008092047381,24
33,4.5,12.58026782240096,28
22,4.8,9.26878249395442,28
29,4.6,5203.714691874336,22
22,4.7,13.429131650089202,22
24,4.4,11.98364740210336,39
31,4.7,2.97954052235862,25
27,4.7,10.602589325657608,27
25,4.9,13.973727486522742,17
22,4.6,20.182634488293992,24
29,4.9,9.348112475389003,25
24,4.9,8.987988358567904,21
36,4.7,4.588321086013785,25
27,4.6,17.139219742258962,23
35,4.9,1.5725337292863206,18
22,3.1,13.40647396886028,43
23,4.8,17.29786575291325,45
33,4.7,6.210098947886211,39
22,4.9,7.573462889023593,14
39,4.7,7.448298968601405,17
29,5.0,12.463941144205046,36
20,4.8,1.520294682334118,19
29,4.7,3.145067434621583,22
36,4.9,13.77076958377082,22
33,4.9,1.532201594325313,24
32,3.5,12.2347500489311,35
26,4.9,9.313705947301068,18
38,4.7,10.485698499568594,17
28,4.2,19.762382255532412,31
38,4.2,6.208681984040334,31
24,4.8,3.058281575249606,20
36,4.4,16.609246145001745,45
36,4.6,4.674393132741266,31
39,3.6,12.116950608888647,33
38,4.7,17.29786575291325,20
26,4.9,12.421242442901876,24
30,4.1,19.61792943738974,38
31,3.6,16.635416274182578,34
28,4.8,9.32672525872147,24
23,4.0,13.788747286078769,42
36,4.9,13.789630729980107,29
27,4.8,13.773737657079211,22
30,4.9,12.418009922382735,35
35,4.7,20.182482607604825,43
29,4.6,20.253048125430865,30
27,4.9,17.29786575291325,17
30,4.8,10.723286946137495,18
29,4.6,13.788454358366558,42
31,4.3,10.587732954177016,35
36,4.6,9.3484931901067,44
39,5.0,9.314044064891256,25
29,4.6,16423.476510124063,22
23,4.6,10.565262855251571,34
27,4.9,12.074047498027545,24
30,4.7,16.641014927987452,27
30,4.9,10.906379593113522,29
31,4.9,3.0734628038685763,30
35,4.8,9.220209378255118,31
38,4.7,1.4897806686907549,15
21,4.8,6.218002348694166,34
35,4.5,13.481171688172807,31
32,5.0,6.080891507841841,18
21,4.9,8.938097379310701,22
31,4.0,13.788852089944204,43
27,4.6,10.724517748045963,15
36,4.9,6.128551257918874,15
30,4.6,19.395149836984093,28
25,4.6,10.593374673263682,41
20,5.0,10.90637937446933,11
20,2.6,20.20578852233764,43
24,4.8,3.040691139804583,12
34,4.7,16.851045489710398,48
37,4.9,4.530103329085747,27
26,4.7,16.63687991359285,18
35,4.2,20.968748939951453,47
38,4.3,10.868212517102938,36
28,4.8,4.65759746927107,15
34,4.5,19.47107785123517,21
24,4.7,3.064485780675921,19
31,4.5,9.219691659524232,25
33,5.0,7.549949499004438,12
25,4.8,4.537394871786458,19
29,4.6,11.916582838287257,41
39,5.0,9.219783818325867,28
24,4.8,6.120938502923711,19
21,4.9,10.641490945494455,48
25,4.9,5.958771662511033,16
25,5.0,12.255014344808073,22
34,4.7,9.05882502219252,31
22,4.7,9.193469879776083,26
33,4.7,7.862668167410368,26
29,4.7,19.659414837287816,16
26,5.0,4.656862974504423,23
23,4.6,20.85159874013553,21
39,4.9,1.536906134034613,13
26,4.7,20.886997510665054,43
27,5.0,12.11693902359298,38
24,5.0,10.707006464770876,32
22,4.6,19.34367674754589,17
34,4.9,3.073787868356081,26
29,4.9,10.72487928947891,29
28,4.6,3.018700802438976,20
32,5.0,1.5441620252115225,23
27,4.7,20.44292976252901,26
39,4.7,9.178138375055346,30
20,4.7,12.239035527316547,18
39,4.4,19.976712110349872,34
27,4.6,17.07799287216156,28
27,4.8,7.562364213495182,13
24,4.5,6.232177403678717,28
26,4.6,9.363623288889148,21
34,4.8,6.290134677634678,18
32,4.5,7.325375664354321,26
20,4.9,9.327055824817068,30
28,4.6,6.242753027028999,20
30,4.7,9.314044064891256,37
35,4.3,4.657528074267125,33
34,4.9,4.395557447433842,23
35,3.7,16.82538340490043,37
35,4.6,1.5147885720056022,25
50,6.0,3.145067434621583,25
35,5.0,4.528246576738902,29
20,4.5,4.494246018082183,27
24,4.9,5.969080903053881,21
28,4.9,4.657579589646416,17
39,4.7,20.851578809643392,44
20,4.9,19.3634294817478,28
28,4.7,6.210061176099969,15
25,4.1,10.60241776436213,43
35,3.6,19.688340311678903,35
39,4.9,1.5369139896085362,11
23,4.8,20.206420943723945,22
25,4.5,7.460811932597024,26
28,4.8,3.145067434621583,14
35,4.6,16.72197157113449,24
29,4.7,1.5204709334102882,17
23,4.5,7.440021530825979,30
25,4.9,19.68824693188188,31
23,4.1,6.232403352170581,35
23,4.7,9.315069177421467,27
25,4.3,3.0640029565838653,33
30,5.0,6.232152800668448,21
33,4.5,9.174316774026584,20
33,4.6,5.958759869150673,41
20,4.9,9.220209378255118,19
29,4.9,4.658009301231545,23
25,4.9,7.562272055566006,11
23,4.9,9.31283846749252,12
23,4.4,4.54423097525285,45
23,5.0,7.652510173140083,24
36,4.3,4.674393132741266,26
39,4.9,12.435204072231482,36
34,4.9,20.182068898087945,28
27,4.7,2.9796333006387523,15
29,4.6,7.68415541716563,27
24,4.5,1.5524171298907212,10
29,4.6,1.512597611206686,24
22,4.7,7.448086298120305,29
23,4.7,6.232807160866213,20
31,4.7,11.719960263754484,16
39,4.5,5172.676817630949,19
29,4.6,16460.83676649244,21
33,4.0,20.253058591951973,49
29,4.6,9.435201537430713,37
23,4.5,13.969606427684226,27
29,4.9,3.052624657159104,21
33,4.1,3.1161407812913757,29
36,4.8,12.232070021478457,26
37,4.9,12.161615481620156,23
35,4.9,1.50946039783608,29
35,4.9,14.044600875522605,42
34,4.8,10.590448391072377,29
29,4.6,3.059443338898001,16
24,4.8,1.5725337292863206,11
25,4.9,10.2547653809903,28
25,5.0,20.18118687522162,20
31,4.7,4.657857733630863,27
34,4.7,12.420750390870992,49
39,4.6,6.128874096846778,26
39,4.9,17.097073943177282,42
33,4.8,20.25325804770789,23
24,4.9,7.63146393347645,16
34,4.4,1.5581372391744734,22
31,5.0,11.00773476374462,35
25,4.9,10.880731284671883,37
23,4.8,16.98159434210999,31
33,4.6,12.292848945038156,24
25,4.7,7.762500242365809,22
21,3.1,10.724651568075062,31
26,4.7,16.412810176311392,16
26,4.6,7.573442055128552,18
23,4.8,9.314965469326962,29
37,4.9,7.546676276224407,26
29,4.9,11.748234358740095,17
32,4.4,4.464810553177014,32
35,4.7,3.116121839413346,27
36,4.8,13.971216616782916,26
36,5.0,7.7617353876913695,12
33,4.8,7.631487330979442,26
27,4.6,9.19288134903859,15
23,4.6,1.5368285452421355,11
21,4.6,6.217851597564562,26
29,4.9,14.15280068944862,22
24,4.8,4.560964950803957,16
24,4.6,10.704161271431294,41
26,4.8,12.099122314389144,19
28,4.8,10.756383853403502,18
24,4.8,20.178893713604943,22
25,4.9,19.760907746585524,38
31,4.8,8.940047176803803,35
31,4.7,6.129149863507101,27
31,4.9,1.5094675843674927,21
26,4.9,19.659494006264435,25
38,4.9,4.537653689675302,31
21,5.0,19.343487217443105,19
21,4.5,12.162424445776676,21
34,4.9,4.610339345524889,26
24,4.8,16.852834881459735,38
21,4.8,16.903235903520294,12
31,4.3,4.464087375691772,33
24,4.6,7.790109178658928,10
20,4.9,10.48589583967922,30
29,4.8,6.232403352170581,10
38,4.8,3.0594028768205965,19
36,4.3,12.418575637818304,32
29,4.8,4.537543599594834,13
30,4.2,10.427215010406718,36
34,4.2,13.480957508143751,42
33,5.0,1.5094675843674927,18
33,4.4,10.880935113345211,43
31,4.8,6.129149863507101,30
22,4.8,4.469154959263375,13
20,4.8,10.708220667367732,12
27,4.8,7.631500138051535,12
35,4.2,4.537653689675302,35
34,4.6,1.5581372391744734,29
31,4.2,12.418480328293056,41
24,4.1,19.97664402115328,41
38,5.0,12.099251698245435,42
26,4.6,14.15280068944862,20
37,4.8,9.315071060295129,21
20,4.9,17.29786575291325,27
35,4.9,9.32660296123291,48
24,4.6,3.0737721530635134,11
24,4.6,16.721157280760078,28
39,4.8,20.177519993018983,29
25,4.6,7.54636114298463,33
38,5.0,1.5725337292863206,22
29,4.8,17.29786575291325,25
20,4.7,10.756895455613956,12
28,4.5,7.762944133594471,19
21,4.7,12.079332168233105,34
29,4.8,19.88298786811295,25
23,4.9,13.407092693002165,17
31,4.7,6.129183922935669,19
28,4.3,1.558124432225945,19
32,4.5,3.0406653633174847,18
23,4.5,4.537571350180904,10
26,4.2,12.25692774591406,33
32,4.6,9.263556234288778,34
22,3.6,9.316091864518503,40
36,4.8,4.537571350180904,22
39,4.9,19.08879397718324,28
27,4.8,6.209976450705045,27
29,4.6,17.09799694004491,24
32,5.0,13.97394708077045,32
38,4.8,6.054776863332018,34
21,4.5,17.29786575291325,27
26,4.7,12.435401342193384,29
34,4.7,6.2100603230883085,15
31,4.8,9.435201537430713,25
28,4.6,7.660678233235358,19
32,4.2,12.463941144205046,37
39,4.8,6.058870515565477,30
25,4.7,12.435256735189474,19
29,4.5,13.392612276663751,12
26,4.5,20.253785359470157,14
37,4.3,3.145067434621583,33
34,4.8,9.313705947301068,29
28,4.8,7.763485791200364,26
25,4.5,4.61013388745304,21
21,4.7,6.232321450753127,28
27,5.0,13.58233749419322,10
18,1.0,7.646982582847339,39
29,4.9,13.7639772244273,19
22,4.5,19.88298786811295,17
29,4.9,9.326616348119142,22
23,5.0,20.253048125430865,29
37,4.5,1.509438315599533,28
20,4.8,16.81985660809769,23
31,4.8,10.683783113047944,23
37,4.6,20.18085916835192,28
37,4.5,16.903757254525896,39
29,4.9,20.55404480854349,18
32,4.5,16.634890709262812,28
26,4.5,8.81211195037857,23
36,4.6,13.413644078076189,21
27,4.6,6.058874461145101,22
29,4.0,12.41779235161686,34
39,4.6,3.025098484224585,19
28,4.8,12.255014344808073,42
27,5.0,9.348072739622449,12
37,4.1,12.236561539555195,40
30,5.0,12.292722741488804,43
31,4.9,7.54517470499338,18
21,4.8,6.21786068914486,22
39,3.8,13.990019508058005,38
35,4.8,4.658182488300042,19
20,4.9,13.82901912445418,33
33,4.6,4.717601092054723,24
26,4.6,10.866277542559258,39
24,4.1,19.76009151967485,31
37,5.0,10.429991108601625,30
23,4.8,4.540862448362204,10
37,3.9,10.867352908691045,37
36,4.9,1.5321890925572603,23
36,4.6,1.5321890925572603,19
31,4.6,11.917100051488177,27
30,3.9,20.177519993018983,34
25,4.9,6.049765396707846,18
26,4.9,4.494207464001916,22
38,4.2,10.865675782879832,40
37,4.8,1.558139811318172,25
27,4.7,4.63251040654604,15
25,4.6,7.682703792667152,16
30,4.5,17.137414711879458,27
32,4.6,20.831323891911687,45
